taxon_name	mG19_06-15-1	mG19_06-15-2	mG19_06-15-3	mG19_07-23-1	mG19_07-23-2	mG19_07-23-3	mG19_09-10-1	mG19_09-10-2	mG19_09-10-3	mG19_09-29-1	mG19_09-29-2	mG19_09-29-3	mG19_11-3-1	mG19_11-3-2	mG19_11-3-3	mG19_12-4-1	mG19_12-4-2	mG19_12-4-3
Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Ulnaria;Ulnaria acus;	0	0	0	0	0	0.000708	0.003517	0.001139	0	0	0	0	0	0.0003035	0.000607	0.000253	0.000506	0
Eukaryota;Bacillariophyta;Mediophyceae;Eupodiscales;Eupodiscaceae;Odontella;Odontella sinensis;	0	0.000278	0.000139	0	0	0.000734	0.003491	0.001771	0	0	0.000304	0	0	0.00043	0.00086	0	0	0
Eukaryota;Bacillariophyta;Mediophyceae;Hemiaulales;Hemiaulaceae;Cerataulina;Cerataulina daemon;	0	0	0	0	0	0.000936	0.004149	0.001898	0	0	0	0	0	0.000329	0.000658	0	0	0
Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Lithodesmium;Lithodesmium undulatum;	0	0.000354	0.000177	0	0	0.001417	0.004681	0.001746	0	0	0	0	0	0.000405	0.00081	0.000139	0.000278	0
Eukaryota;Bacillariophyta;Mediophyceae;Toxariales;Toxariaceae;Toxarium;Toxarium undulatum;	0	0	0	0	0	0.000506	0.002631	0.001063	0	0	0	0	0	0.000329	0.000658	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;Agaricus bisporus;	0.000405	0.000304	0.0003545	0.000708	0.000354	0.000607	0.001771	0.002505	0.000759	0	0	0	0.000635	0.000596	0.000557	0.0003415	0.000683	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;Leucoagaricus sp. SymC.cos;	0.000304	0	0.000152	0.000405	0.000354	0.000607	0.000658	0.001265	0	0.00043	0	0.000304	0	0.00019	0.00038	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;	0	0.00038	0.00019	0.000329	0.00043	0.000557	0.001113	0.001366	0.000329	0	0	0	0	0.0001645	0.000329	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Hebeloma;Hebeloma cylindrosporum;	0.000329	0	0.0001645	0.000506	0.00038	0.000683	0.000936	0.001594	0.000506	0	0.00038	0	0	0.0003165	0.000633	0.000468	0.000506	0.00043
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Fistulinaceae;Fistulina;Fistulina hepatica;	0	0	0	0	0.000278	0.000633	0.000835	0.000784	0.000304	0.000329	0.000506	0	0	0.000215	0.00043	0.000152	0.000304	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Hypsizygus;Hypsizygus marmoreus;	0.00043	0.000506	0.000468	0.000557	0.00038	0.000886	0.001493	0.001948	0.000531	0.000506	0.000481	0.000658	0.000482	0.000633	0.000784	0.000215	0.00043	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Termitomyces;Termitomyces sp. J132;	0	0	0	0.000354	0	0.000481	0.000835	0.000936	0.000304	0	0	0	0	0.000329	0.000658	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Moniliophthora;Moniliophthora perniciosa;	0	0	0	0	0	0	0.000481	0.000354	0	0	0	0	0	0.000291	0.000582	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Moniliophthora;Moniliophthora roreri;	0.000354	0.00038	0.000367	0.000531	0.000481	0.000784	0.00124	0.001796	0.000481	0	0	0	0	0.000291	0.000582	0.000253	0.000506	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Gymnopus;Gymnopus luxurians;	0.000304	0.000835	0.0005695	0.000734	0.000354	0.000987	0.001822	0.001822	0.000658	0.000329	0.001012	0.00038	0.000482	0.0007725	0.001063	0.0006835	0.000987	0.00038
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Lentinula;Lentinula edodes;	0	0	0	0.000354	0.000405	0.00043	0.001189	0.001316	0.00038	0	0	0	0.00033	0.0004685	0.000607	0.000139	0.000278	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Cylindrobasidium;Cylindrobasidium torrendii;	0.000329	0	0.0001645	0.00043	0.000481	0.000531	0.000936	0.001341	0.000481	0.000304	0.000481	0	0	0.000354	0.000708	0.000152	0.000304	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Pleurotaceae;Pleurotus;Pleurotus ostreatus;	0	0.000329	0.0001645	0.00038	0.000304	0.000683	0.001037	0.001037	0.000329	0	0.00038	0.000304	0	0.000392	0.000784	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis;Coprinopsis cinerea;	0.000329	0.000354	0.0003415	0	0.000354	0.000886	0.001392	0.002378	0.000759	0.000506	0.000557	0	0	0.0004555	0.000911	0.0002275	0.000455	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Schizophyllaceae;Grifola;Grifola frondosa;	0	0	0	0	0.000354	0.000633	0.000708	0.001113	0	0	0	0	0	0.000152	0.000304	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Schizophyllaceae;Schizophyllum;Schizophyllum commune;	0.000304	0.000278	0.000291	0.000557	0.000354	0.000658	0.001113	0.001442	0.000354	0.000329	0.000278	0	0.000305	0.0004815	0.000658	0.000215	0.00043	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Galerina;Galerina marginata;	0	0.000278	0.000139	0.00081	0.000354	0.00129	0.002606	0.002302	0.000708	0.000354	0.000835	0.000304	0.000279	0.000911	0.001543	0.0001645	0.000329	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Hypholoma;Hypholoma sublateritium;	0.00043	0.000759	0.0005945	0.00081	0.000278	0.001037	0.001366	0.00172	0.00043	0.00038	0.000633	0.000304	0.000279	0.0005695	0.00086	0.0001645	0.000329	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Laccaria;Laccaria amethystina;	0	0.000481	0.0002405	0.000455	0.000278	0.00081	0.001088	0.001063	0.000354	0.000329	0.000278	0	0	0.0003165	0.000633	0.0002025	0.000405	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Laccaria;Laccaria bicolor;	0	0	0	0.000455	0.000278	0.000531	0.000835	0.000886	0	0	0	0	0	0.000177	0.000354	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Mycena;Mycena chlorophos;	0.000835	0.001392	0.0011135	0.000961	0.000911	0.001543	0.001619	0.002404	0.000734	0.000582	0.000607	0.000304	0.000736	0.0011905	0.001645	0.0005315	0.000734	0.000329
Eukaryota;Basidiomycota;Agaricomycetes;Amylocorticiales;Amylocorticiaceae;Plicaturopsis;Plicaturopsis crispa;	0	0.000405	0.0002025	0.000405	0	0.00081	0.000557	0.00167	0.000531	0	0	0	0.000279	0.000304	0.000329	0.000177	0.000354	0
Eukaryota;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Fibulorhizoctonia;Fibulorhizoctonia sp. CBS 109695;	0.000481	0.000683	0.000582	0.000886	0.000886	0.001088	0.001518	0.002049	0.000633	0	0.000531	0.000304	0.000457	0.0007345	0.001012	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Piloderma;Piloderma croceum;	0	0.000607	0.0003035	0.00038	0.000354	0.000557	0.000835	0.001645	0.000557	0.000531	0	0	0	0.0002275	0.000455	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariaceae;Auricularia;Auricularia subglabra;	0.000329	0.000759	0.000544	0.000911	0.000481	0.001569	0.002125	0.00296	0.000658	0.000557	0.000708	0.000658	0.000355	0.000633	0.000911	0.000405	0.000405	0.000405
Eukaryota;Basidiomycota;Agaricomycetes;Auriculariales;Exidiaceae;Exidia;Exidia glandulosa;	0.000329	0.000633	0.000481	0.00081	0.000455	0.000936	0.001569	0.002151	0.000582	0.000455	0.000886	0.00038	0.000406	0.0007975	0.001189	0.0003795	0.000455	0.000304
Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Coniophoraceae;Coniophora;Coniophora puteana;	0.000304	0.000557	0.0004305	0.000455	0.000557	0.000607	0.000961	0.001417	0.000304	0	0.000354	0	0	0.0002275	0.000455	0.000152	0.000304	0
Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Paxillaceae;Hydnomerulius;Hydnomerulius pinastri;	0	0.000304	0.000152	0.000304	0	0.000506	0.000708	0.00081	0	0	0.000278	0	0	0	0	0.000152	0.000304	0
Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Paxillaceae;Paxillus;Paxillus involutus;	0	0	0	0	0	0.000455	0.000658	0.000911	0.000329	0	0	0	0	0.0003035	0.000607	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Paxillaceae;Paxillus;Paxillus rubicundulus;	0	0	0	0	0	0.00043	0.000607	0.000607	0	0	0	0	0	0	0	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Pisolithaceae;Pisolithus;Pisolithus microcarpus;	0	0.000531	0.0002655	0.000354	0	0.000987	0.000531	0.001012	0.000278	0.00038	0.000354	0.00038	0.000406	0.000203	0	0.000139	0	0.000278
Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Pisolithaceae;Pisolithus;Pisolithus tinctorius;	0	0	0	0.000329	0	0.000582	0.000708	0.001189	0.000329	0	0.000658	0	0	0.000215	0.00043	0.0001645	0.000329	0
Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Rhizopogonaceae;Rhizopogon;Rhizopogon vesiculosus;	0	0	0	0	0	0.000278	0.000304	0.000405	0	0	0	0	0	0.000139	0.000278	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Rhizopogonaceae;Rhizopogon;Rhizopogon vinicolor;	0	0	0	0	0	0.000354	0.000329	0.000455	0	0	0	0	0	0	0	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Sclerodermataceae;Scleroderma;Scleroderma citrinum;	0	0	0	0.000455	0.000506	0.000481	0.000961	0.001392	0.00043	0	0	0	0	0.0002655	0.000531	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Serpulaceae;Serpula;Serpula lacrymans;	0	0	0	0.000582	0.000557	0.00086	0.00124	0.001493	0.000759	0.000455	0.000405	0	0	0.0002405	0.000481	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus luteus;	0	0.000304	0.000152	0.000481	0.000405	0.000835	0.000633	0.001037	0	0.000354	0.000582	0	0	0.0002655	0.000531	0.0002275	0.000455	0
Eukaryota;Basidiomycota;Agaricomycetes;Cantharellales;Botryobasidiaceae;Botryobasidium;Botryobasidium botryosum;	0.000329	0.000734	0.0005315	0.000784	0.000658	0.000683	0.001265	0.001999	0.000354	0.000582	0.000531	0.000329	0.000533	0.001	0.001467	0.000443	0.000557	0.000329
Eukaryota;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Rhizoctonia;Rhizoctonia solani;	0.001594	0.001872	0.001733	0.003112	0.001948	0.00339	0.004858	0.009133	0.002505	0.001746	0.002176	0.000961	0.001498	0.0026085	0.003719	0.001164	0.001645	0.000683
Eukaryota;Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella calospora;	0.000329	0.00043	0.0003795	0.001088	0.000708	0.001012	0.001796	0.001999	0.00081	0.000506	0.001088	0.00043	0.000685	0.0007725	0.00086	0.000215	0.00043	0
Eukaryota;Basidiomycota;Agaricomycetes;Corticiales;Punctulariaceae;Punctularia;Punctularia strigosozonata;	0.000582	0.000987	0.0007845	0.001037	0.000633	0.000987	0.001063	0.001265	0.000506	0.000481	0.000481	0	0.00033	0.0003925	0.000455	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Geastrales;Sphaerobolaceae;Sphaerobolus;Sphaerobolus stellatus;	0.000506	0.000481	0.0004935	0.001139	0.000708	0.001467	0.001518	0.002201	0.000936	0.000759	0.000734	0.00038	0.000432	0.000861	0.00129	0.0006705	0.001341	0
Eukaryota;Basidiomycota;Agaricomycetes;Gloeophyllales;Gloeophyllaceae;Gloeophyllum;Gloeophyllum trabeum;	0.000278	0.000304	0.000291	0	0	0.000455	0.000506	0.001113	0	0	0	0	0	0.0002275	0.000455	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Gloeophyllales;Gloeophyllaceae;Neolentinus;Neolentinus lepideus;	0	0	0	0.000455	0	0.000405	0.000784	0.000936	0.000278	0.000278	0.000354	0	0	0.000291	0.000582	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Fomitiporia;Fomitiporia mediterranea;	0	0.000278	0.000139	0.000304	0.000329	0.000683	0.000911	0.000961	0.000405	0	0	0	0	0.0004805	0.000961	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Sanghuangporus;Sanghuangporus baumii;	0	0	0	0.000329	0.000329	0.00038	0.000557	0.001189	0.000278	0	0	0.00038	0	0.0002405	0.000481	0.0001645	0.000329	0
Eukaryota;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Schizopora;Schizopora paradoxa;	0.000278	0.000304	0.000291	0.00043	0.000354	0.000683	0.001189	0.001493	0.000633	0	0.000455	0.000304	0.000381	0.0005955	0.00081	0.0002025	0.000405	0
Eukaryota;Basidiomycota;Agaricomycetes;Jaapiales;Jaapiaceae;Jaapia;Jaapia argillacea;	0.00038	0.00038	0.00038	0.000405	0.000354	0.000658	0.001037	0.001366	0.000405	0.00038	0.000405	0	0	0.000215	0.00043	0.000316	0.000354	0.000278
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Coriolaceae;Daedalea;Daedalea quercina;	0	0.00038	0.00019	0.000683	0.000304	0.000582	0.000658	0.000961	0.000329	0.000506	0.000304	0	0.000279	0.000304	0.000329	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Coriolaceae;Gelatoporia;Gelatoporia subvermispora;	0	0.000329	0.0001645	0.00038	0	0.000557	0.000658	0.001366	0.000329	0	0	0	0	0.0003035	0.000607	0.000177	0.000354	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Coriolaceae;Laetiporus;Laetiporus sulphureus;	0	0.000329	0.0001645	0.00043	0	0.00043	0.000557	0.001088	0.000405	0	0.000987	0.000278	0	0	0	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Coriolaceae;Postia;Postia placenta;	0.000354	0.000304	0.000329	0.000557	0.000329	0.000759	0.00086	0.00124	0.000784	0.000278	0.000506	0.000455	0.000305	0.000393	0.000481	0.000139	0.000278	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Coriolaceae;Trametes;Trametes cinnabarina;	0	0.000481	0.0002405	0	0.001037	0.000481	0.000658	0.00124	0.000354	0	0.000304	0	0	0.0002785	0.000557	0.000152	0	0.000304
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Coriolaceae;Trametes;Trametes pubescens;	0	0.000405	0.0002025	0.000607	0.000481	0.000607	0.001265	0.001467	0.000481	0	0.00043	0	0.000355	0.0005315	0.000708	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Coriolaceae;Trametes;Trametes versicolor;	0	0.000278	0.000139	0	0	0.000304	0.000734	0.000557	0	0	0.000304	0	0	0.0002785	0.000557	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Fomitopsis;Fomitopsis pinicola;	0	0.000278	0.000139	0.000329	0	0.000455	0.000658	0.00086	0.000278	0	0	0	0	0.0002405	0.000481	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Obba;Obba rivulosa;	0	0.000531	0.0002655	0.000405	0	0.000455	0.000708	0.000936	0.000329	0.000278	0.000455	0	0	0.0002405	0.000481	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Phlebia;Phlebia centrifuga;	0.000304	0.00043	0.000367	0.000329	0.000304	0.00124	0.000961	0.001214	0.000354	0.000329	0.000557	0	0.000279	0.000519	0.000759	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae;Phanerochaete;Phanerochaete carnosa;	0.000304	0	0.000152	0.000506	0	0.000658	0.00081	0.001139	0.000708	0.00038	0.00043	0	0	0.000443	0.000886	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae;Phlebiopsis;Phlebiopsis gigantea;	0	0.000329	0.0001645	0	0.000278	0.000506	0.000683	0.000886	0.000304	0	0.000329	0.000354	0	0.000215	0.00043	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Dichomitus;Dichomitus squalens;	0	0	0	0.00043	0	0	0.000708	0.000633	0	0	0.000455	0	0	0	0	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Fibroporia;Fibroporia radiculosa;	0.000278	0	0.000139	0.000329	0	0.000455	0.000557	0.000911	0	0	0	0	0.000279	0.0001395	0	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Pycnoporus;Pycnoporus coccineus;	0	0	0	0	0	0.000405	0.001164	0.001645	0.000557	0	0.000405	0	0	0.0002405	0.000481	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Bondarzewiaceae;Heterobasidion;Heterobasidion irregulare;	0	0.00043	0.000215	0.000607	0	0.000607	0.00086	0.001518	0.000481	0	0.000405	0	0	0.000468	0.000936	0.000152	0.000304	0
Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Peniophoraceae;Peniophora;Peniophora sp. CONT;	0.000455	0.000481	0.000468	0.000708	0.000455	0.001088	0.001189	0.001796	0.000582	0.000506	0.000582	0.000506	0.000432	0.0006965	0.000961	0.0001645	0.000329	0
Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Stereaceae;Stereum;Stereum hirsutum;	0.000278	0.000481	0.0003795	0.000481	0	0.000835	0.000835	0.001063	0.00043	0.000278	0	0	0.000381	0.0004435	0.000506	0.000152	0.000304	0
Eukaryota;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita;Serendipita indica;	0	0.000455	0.0002275	0.000658	0.000506	0.000734	0.001189	0.001695	0.000354	0.000329	0.000405	0	0.000432	0.000621	0.00081	0.00019	0.00038	0
Eukaryota;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita;Serendipita vermifera;	0.00038	0.000557	0.0004685	0.000481	0.000354	0.000886	0.001088	0.001822	0.000582	0	0.000354	0.000354	0.000457	0.0005195	0.000582	0.0002275	0.000455	0
Eukaryota;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Sistotremastrum;Sistotremastrum niveocremeum;	0	0	0	0	0	0	0.000278	0.00038	0	0	0	0	0	0	0	0	0	0
Eukaryota;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Sistotremastrum;Sistotremastrum suecicum;	0	0	0	0.000354	0	0	0	0.000506	0.000278	0	0	0	0	0.0002405	0.000481	0	0	0
Eukaryota;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Calocera;Calocera cornea;	0.000329	0.000708	0.0005185	0.000658	0.000506	0.000557	0.000936	0.001316	0.000455	0.000481	0.000607	0.000531	0.00033	0.000494	0.000658	0.0002655	0.000531	0
Eukaryota;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Calocera;Calocera viscosa;	0	0	0	0.000835	0	0.000708	0.00124	0.001417	0.000481	0.000278	0.00038	0	0.000533	0.000532	0.000531	0.00019	0.00038	0
Eukaryota;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Dacryopinax;Dacryopinax primogenitus;	0	0.000405	0.0002025	0.000455	0	0.000683	0.000607	0.001341	0	0.00038	0.000455	0	0	0.0002275	0.000455	0.000278	0.000278	0.000278
Eukaryota;Basidiomycota;Exobasidiomycetes;Ceraceosorales;Ceraceosoraceae;Ceraceosorus;Ceraceosorus bombacis;	0	0	0	0.000354	0.000557	0.000658	0.001139	0.001973	0.000405	0.000278	0.000329	0.000329	0.000406	0.0006205	0.000835	0.000253	0.000506	0
Eukaryota;Basidiomycota;Exobasidiomycetes;Georgefischeriales;Tilletiariaceae;Tilletiaria;Tilletiaria anomala;	0	0	0	0.000683	0.000354	0.000708	0.00086	0.001189	0.000455	0.000557	0.000304	0	0	0.00043	0.00086	0.0002405	0.000481	0
Eukaryota;Basidiomycota;Exobasidiomycetes;Tilletiales;Tilletiaceae;Tilletia;Tilletia caries;	0.000481	0.000607	0.000544	0.000354	0	0	0.00043	0.000405	0	0	0.000329	0.000455	0	0	0	0	0	0
Eukaryota;Basidiomycota;Exobasidiomycetes;Tilletiales;Tilletiaceae;Tilletia;Tilletia controversa;	0	0	0	0	0	0	0.000304	0.000329	0	0	0	0	0	0	0	0	0	0
Eukaryota;Basidiomycota;Exobasidiomycetes;Tilletiales;Tilletiaceae;Tilletia;Tilletia indica;	0	0	0	0.000278	0	0.000405	0.00081	0.00124	0.000329	0	0.000278	0	0	0.000139	0.000278	0.0001645	0.000329	0
Eukaryota;Basidiomycota;Exobasidiomycetes;Tilletiales;Tilletiaceae;Tilletia;Tilletia walkeri;	0	0	0	0	0	0	0.000278	0.000582	0	0	0	0	0	0	0	0	0	0
Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia globosa;	0.00124	0.00038	0.00081	0.000734	0.000531	0.001113	0.002176	0.001746	0.000784	0.000481	0.001113	0.000481	0	0.000582	0.001164	0.000253	0.000506	0
Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia pachydermatis;	0.000354	0	0.000177	0.000278	0.000405	0.000455	0.001214	0.001037	0.000481	0	0.000455	0	0	0.000367	0.000734	0	0	0
Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia sympodialis;	0.000455	0	0.0002275	0.00081	0.000278	0.000405	0.001189	0.001214	0.00043	0.000455	0.000354	0.000329	0	0.000392	0.000784	0.000152	0.000304	0
Eukaryota;Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae;Leucosporidium;Leucosporidium creatinivorum;	0.00038	0.000658	0.000519	0.000506	0.000304	0.000633	0.000961	0.001796	0.000633	0.000455	0.000481	0.000354	0.000305	0.0005825	0.00086	0.000177	0.000354	0
Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum lychnidis-dioicae;	0	0	0	0.000531	0.000405	0.000708	0.000557	0.001316	0.000633	0.000304	0.000278	0	0.000305	0.000456	0.000607	0.000139	0.000278	0
Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula graminis;	0.000304	0.000734	0.000519	0.000633	0.000557	0.000658	0.00086	0.001543	0.00043	0.000304	0.00043	0.000557	0.000279	0.0005445	0.00081	0	0	0
Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula toruloides;	0.000304	0.000607	0.0004555	0.000455	0.00038	0.001012	0.001619	0.00172	0.000708	0.000278	0.000481	0	0.000279	0.000557	0.000835	0.0002405	0.000481	0
Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Sporidiobolus;Sporidiobolus salmonicolor;	0	0.000304	0.000152	0.000329	0.000557	0.00043	0.000531	0.000886	0	0	0	0	0	0.00019	0.00038	0	0	0
Eukaryota;Basidiomycota;Mixiomycetes;Mixiales;Mixiaceae;Mixia;Mixia osmundae;	0.000304	0.000354	0.000329	0.001872	0.001265	0.001999	0.001771	0.002783	0.001366	0.000936	0.000531	0.000304	0.000508	0.000545	0.000582	0.000443	0.000886	0
Eukaryota;Basidiomycota;NA;NA;NA;Rhodotorula;Rhodotorula sp. JG-1b;	0.000405	0.000557	0.000481	0.000633	0	0.000481	0.00081	0.000911	0.000405	0.000354	0.000481	0	0	0.0001645	0.000329	0.0001645	0.000329	0
Eukaryota;Basidiomycota;Pucciniomycetes;Pucciniales;Melampsoraceae;Melampsora;Melampsora larici-populina;	0.00043	0.00043	0.00043	0.001822	0.000455	0.001619	0.002328	0.003593	0.00086	0.000506	0.000708	0	0.001295	0.001242	0.001189	0.0008855	0.001771	0
Eukaryota;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia graminis;	0.00043	0.000329	0.0003795	0	0.000304	0.000582	0.000506	0.001012	0	0	0	0	0	0.0002785	0.000557	0.00019	0.00038	0
Eukaryota;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia sorghi;	0.000304	0.00043	0.000367	0.00043	0.000354	0.001037	0.000835	0.001923	0.00038	0	0.000633	0	0.000279	0.000633	0.000987	0	0	0
Eukaryota;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia striiformis;	0	0	0	0.000582	0.000278	0.000784	0.001366	0.001645	0.00043	0.00043	0.000557	0.000354	0.000355	0.0005315	0.000708	0.0002655	0.000531	0
Eukaryota;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia triticina;	0	0.000481	0.0002405	0.000481	0	0.000633	0.001037	0.000936	0	0.000304	0	0	0	0.000215	0.00043	0.000152	0.000304	0
Eukaryota;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Xanthophyllomyces;Xanthophyllomyces dendrorhous;	0.000304	0.000329	0.0003165	0.00043	0.000278	0.000658	0.00129	0.001417	0.000481	0	0	0.000278	0.000305	0.000494	0.000683	0.00019	0.00038	0
Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus amylolentus;	0	0	0	0.000329	0	0	0	0.000405	0	0	0	0	0	0	0	0	0	0
Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus depauperatus;	0	0	0	0.000405	0	0.000354	0.000582	0.000759	0.000329	0	0	0	0.000305	0.0003675	0.00043	0	0	0
Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus neoformans;	0	0	0	0.00043	0	0.00081	0.001037	0.001037	0.000759	0.000506	0.000481	0	0	0.000329	0.000658	0	0	0
Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Kwoniella;Kwoniella bestiolae;	0	0	0	0	0	0	0.000405	0.000531	0	0	0.00167	0	0	0	0	0	0	0
Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Kwoniella;Kwoniella dejecticola;	0	0	0	0.000304	0	0.000481	0.000304	0.000531	0	0	0	0	0	0	0	0	0	0
