geneID	Acir.mT19_11-3-1-1	Acir.mT19_11-3-1-2	Acir.mT19_11-3-2-1	Acir.mT19_11-3-2-2	Acir.mT19_11-3-3-1	Acir.mT19_11-3-3-2	Acir.mT19_12-4-1-1	Acir.mT19_12-4-1-2	Acir.mT19_12-4-2-1	Acir.mT19_12-4-2-2	Acir.mT19_12-4-3-1	Acir.mT19_12-4-3-2	Acir.mT19_6-15-1-1	Acir.mT19_6-15-1-2	Acir.mT19_6-15-2-1	Acir.mT19_6-15-2-2	Acir.mT19_6-15-3-1	Acir.mT19_6-15-3-2	Acir.mT19_7-23-1-1	Acir.mT19_7-23-1-2	Acir.mT19_7-23-2-1	Acir.mT19_7-23-2-2	Acir.mT19_7-23-3-1	Acir.mT19_7-23-3-2	Acir.mT19_9-10-1-1	Acir.mT19_9-10-1-2	Acir.mT19_9-10-2-1	Acir.mT19_9-10-2-2	Acir.mT19_9-10-3-1	Acir.mT19_9-10-3-2	Acir.mT19_9-29-1-1	Acir.mT19_9-29-1-2	Acir.mT19_9-29-2-1	Acir.mT19_9-29-2-2	Acir.mT19_9-29-3-1	Acir.mT19_9-29-3-2
ACIR310F_RS0110755_ACIR310F_RS0110755	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113745_ACIR310F_RS0113745	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106225_ACIR310F_RS0106225	3.00	0.00	0.00	2.00	29.00	43.00	0.00	0.00	73.00	28.00	105.00	143.00	2.00	0.00	0.00	2.00	0.00	18.00	0.00	0.00	141.00	88.00	11.00	0.00	13.00	14.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23905_ACIR310F_RS23905	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104790_ACIR310F_RS0104790	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	2.00	8.00	9.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	20.00	7.00	1.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108730_urtC	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	2.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112750_ACIR310F_RS0112750	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105890_smc	1.00	0.00	0.00	0.00	5.00	13.00	0.00	0.00	8.00	11.00	28.00	12.00	5.00	0.00	0.00	0.00	0.00	5.00	5.00	19.00	193.00	165.00	17.00	11.00	4.00	16.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101130_ACIR310F_RS0101130	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103330_ACIR310F_RS0103330	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114790_yidC	3.00	4.00	12.00	13.00	174.00	234.00	0.00	2.00	301.00	165.00	555.00	803.00	9.00	0.00	0.00	5.00	12.00	100.00	11.00	17.00	630.00	533.00	62.00	41.00	92.00	89.00	6.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117580_ACIR310F_RS0117580	0.00	0.00	0.00	0.00	3.00	9.00	0.00	0.00	12.00	4.00	34.00	24.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	53.00	59.00	9.00	9.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108530_ACIR310F_RS0108530	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0102870_ACIR310F_RS0102870	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115510_ACIR310F_RS0115510	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108305_ACIR310F_RS0108305	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	3.00	0.00	3.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115970_ACIR310F_RS0115970	0.00	0.00	0.00	6.00	6.00	5.00	0.00	0.00	9.00	0.00	25.00	13.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	19.00	16.00	1.00	0.00	3.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ACIR310F_RS0102825_ACIR310F_RS0102825	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100475_ACIR310F_RS0100475	0.00	0.00	4.00	0.00	1.00	20.00	0.00	0.00	10.00	13.00	38.00	50.00	1.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	26.00	11.00	3.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103475_ACIR310F_RS0103475	4.00	7.00	4.00	7.00	56.00	99.00	4.00	7.00	202.00	234.00	428.00	463.00	7.00	0.00	0.00	0.00	13.00	56.00	0.00	0.00	375.00	210.00	121.00	35.00	40.00	32.00	6.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120210_ACIR310F_RS0120210	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	8.00	4.00	10.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	7.00	3.00	4.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117130_cydB	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115465_hemC	1.00	0.00	4.00	2.00	46.00	41.00	0.00	0.00	58.00	62.00	220.00	226.00	1.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	80.00	47.00	10.00	0.00	17.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105760_ACIR310F_RS0105760	0.00	0.00	0.00	0.00	10.00	10.00	3.00	0.00	14.00	21.00	28.00	40.00	1.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	53.00	49.00	3.00	2.00	5.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120215_ACIR310F_RS0120215	0.00	0.00	0.00	0.00	4.00	12.00	0.00	0.00	1.00	1.00	7.00	15.00	1.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	21.00	3.00	1.00	2.00	6.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118595_ACIR310F_RS0118595	0.00	0.00	0.00	0.00	1.00	6.00	0.00	0.00	56.00	56.00	87.00	82.00	0.00	0.00	0.00	0.00	0.00	6.00	4.00	0.00	56.00	42.00	6.00	0.00	9.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109255_ACIR310F_RS0109255	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26610_ACIR310F_RS26610	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	3.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112610_ACIR310F_RS0112610	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	2.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110375_gloB	0.00	0.00	0.00	0.00	3.00	2.00	0.00	0.00	3.00	7.00	21.00	13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	8.00	3.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114880_ACIR310F_RS0114880	0.00	0.00	0.00	0.00	7.00	5.00	0.00	0.00	19.00	11.00	54.00	59.00	2.00	2.00	1.00	0.00	0.00	13.00	0.00	0.00	47.00	28.00	0.00	9.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114330_ACIR310F_RS0114330	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104365_ACIR310F_RS0104365	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	10.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	19.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS22310_ACIR310F_RS22310	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115695_dnaG	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	5.00	1.00	6.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	14.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116850_ACIR310F_RS0116850	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110505_ACIR310F_RS0110505	0.00	0.00	0.00	0.00	1.00	3.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS22700_ACIR310F_RS22700	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23520_ACIR310F_RS23520	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115615_ACIR310F_RS0115615	0.00	0.00	0.00	0.00	7.00	4.00	7.00	0.00	27.00	36.00	73.00	151.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.00	28.00	5.00	1.00	5.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109760_csx18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114830_ACIR310F_RS0114830	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114990_moeB	6.00	2.00	16.00	8.00	51.00	90.00	1.00	0.00	159.00	232.00	483.00	504.00	4.00	1.00	0.00	0.00	7.00	49.00	1.00	0.00	237.00	152.00	13.00	10.00	21.00	21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ACIR310F_RS0104305_ACIR310F_RS0104305	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104730_ACIR310F_RS0104730	0.00	0.00	0.00	0.00	0.00	4.00	1.00	0.00	9.00	6.00	18.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38.00	21.00	0.00	3.00	1.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118485_ACIR310F_RS0118485	0.00	0.00	0.00	0.00	5.00	7.00	0.00	0.00	13.00	6.00	47.00	34.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.00	4.00	1.00	7.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23645_ACIR310F_RS23645	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118955_ACIR310F_RS0118955	0.00	0.00	0.00	0.00	1.00	4.00	0.00	0.00	4.00	0.00	5.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	7.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108555_ACIR310F_RS0108555	0.00	0.00	0.00	0.00	0.00	11.00	6.00	0.00	2.00	3.00	8.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26300_ACIR310F_RS26300	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117050_ACIR310F_RS0117050	57.00	87.00	71.00	70.00	48.00	44.00	190.00	129.00	87.00	29.00	127.00	143.00	54.00	10.00	15.00	14.00	19.00	24.00	11.00	0.00	16.00	12.00	8.00	35.00	49.00	31.00	28.00	42.00	71.00	67.00	41.00	12.00	29.00	30.00	13.00	27.00
ACIR310F_RS0100465_ACIR310F_RS0100465	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	4.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118670_ACIR310F_RS0118670	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	10.00	12.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	19.00	11.00	3.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118855_ACIR310F_RS0118855	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	3.00	0.00	5.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26295_ACIR310F_RS26295	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	3.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	38.00	27.00	0.00	0.00	22.00	19.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106470_ACIR310F_RS0106470	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	9.00	2.00	15.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	304.00	259.00	9.00	5.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21830_ACIR310F_RS21830	0.00	0.00	0.00	0.00	5.00	7.00	0.00	0.00	16.00	9.00	62.00	36.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	59.00	28.00	4.00	3.00	7.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111405_ACIR310F_RS0111405	0.00	0.00	8.00	0.00	17.00	24.00	4.00	0.00	64.00	40.00	123.00	117.00	0.00	0.00	1.00	2.00	10.00	23.00	0.00	0.00	61.00	30.00	14.00	1.00	8.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103835_ACIR310F_RS0103835	0.00	0.00	2.00	0.00	18.00	33.00	0.00	0.00	4.00	12.00	24.00	26.00	1.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	22.00	35.00	3.00	2.00	3.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116240_ACIR310F_RS0116240	0.00	0.00	0.00	2.00	2.00	12.00	0.00	0.00	3.00	2.00	23.00	28.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	28.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118875_dndC	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119545_ACIR310F_RS0119545	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	2.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104600_argB	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	9.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	6.00	0.00	1.00	4.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106650_ACIR310F_RS0106650	0.00	2.00	2.00	0.00	17.00	53.00	0.00	0.00	26.00	14.00	68.00	79.00	3.00	0.00	0.00	0.00	0.00	18.00	0.00	0.00	59.00	45.00	9.00	2.00	2.00	3.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112955_ACIR310F_RS0112955	0.00	0.00	0.00	0.00	1.00	2.00	0.00	0.00	4.00	4.00	2.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	5.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106590_ACIR310F_RS0106590	0.00	0.00	0.00	0.00	2.00	4.00	0.00	0.00	12.00	20.00	14.00	40.00	1.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	7.00	5.00	1.00	3.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107435_ACIR310F_RS0107435	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112045_ACIR310F_RS0112045	0.00	0.00	5.00	0.00	12.00	27.00	0.00	0.00	24.00	36.00	70.00	97.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	113.00	79.00	13.00	5.00	9.00	13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108075_ACIR310F_RS0108075	0.00	0.00	0.00	1.00	6.00	15.00	0.00	0.00	11.00	5.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	8.00	1.00	0.00	35.00	14.00	5.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101285_ACIR310F_RS0101285	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	1.00	1.00	4.00	13.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	4.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110570_ACIR310F_RS0110570	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118810_ACIR310F_RS0118810	0.00	1.00	0.00	2.00	5.00	14.00	0.00	0.00	22.00	29.00	28.00	57.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	20.00	25.00	3.00	2.00	13.00	13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ACIR310F_RS0113730_ACIR310F_RS0113730	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119235_ACIR310F_RS0119235	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116140_pyrR	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120515_ACIR310F_RS0120515	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	4.00	0.00	3.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107000_ACIR310F_RS0107000	0.00	0.00	0.00	0.00	11.00	15.00	0.00	0.00	46.00	40.00	107.00	87.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	92.00	144.00	11.00	1.00	8.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100425_ACIR310F_RS0100425	3.00	1.00	7.00	17.00	14.00	5.00	10.00	3.00	1.00	2.00	6.00	9.00	13.00	30405.00	19362.00	31.00	13.00	18.00	212.00	102.00	0.00	0.00	0.00	7.00	5.00	1.00	11.00	7.00	4.00	11.00	756.00	3245.00	15.00	4.00	21.00	9.00
ACIR310F_RS0113955_ACIR310F_RS0113955	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
