taxon_name	mG19_06-15-1	mG19_06-15-2	mG19_06-15-3	mG19_07-23-1	mG19_07-23-2	mG19_07-23-3	mG19_09-10-1	mG19_09-10-2	mG19_09-10-3	mG19_09-29-1	mG19_09-29-2	mG19_09-29-3	mG19_11-3-1	mG19_11-3-2	mG19_11-3-3	mG19_12-4-1	mG19_12-4-2	mG19_12-4-3
Bacteria;Actinobacteria;Actinobacteria;Actinopolysporales;Actinopolysporaceae;Actinopolyspora;	0.000961	0.002201	0.001581	0.00172	0.000911	0.001822	0.002024	0.002682	0.000759	0.001214	0.001316	0.00081	0.000685	0.0028345	0.001695	0.0006075	0.000835	0.00038
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;	0.002808	0.004832	0.00382	0.004048	0.003036	0.005566	0.004554	0.005693	0.003416	0.00291	0.00377	0.002555	0.001853	0.0011415	0.004984	0.0024415	0.002758	0.002125
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;	0	0	0	0	0	0	0	0.000455	0	0	0	0	0	0.0002025	0.00043	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Candidatus Actinomarinales;Candidatus Actinomarinaceae;Candidatus Actinomarina;	0	0	0	0	0	0	0.000278	0.000506	0.000278	0	0	0	0	0.0007845	0.000405	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Catenulisporales;Actinospicaceae;Actinospica;	0.000557	0.001063	0.00081	0.000759	0.000506	0.001214	0.001088	0.001771	0	0.00043	0.000582	0.000304	0.000381	0.001177	0.001569	0.0002785	0.000557	0
Bacteria;Actinobacteria;Actinobacteria;Catenulisporales;Catenulisporaceae;Catenulispora;	0.000481	0.001189	0.000835	0.00129	0.000633	0.001872	0.001392	0.0021	0.00086	0.000633	0.000531	0.000531	0.00033	0.0087925	0.001973	0.000936	0.001214	0.000658
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;	0.010803	0.014497	0.01265	0.015357	0.01351	0.020822	0.017128	0.022037	0.011486	0.008121	0.012144	0.008121	0.003783	0.0018915	0.017255	0.007084	0.008273	0.005895
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Turicella;	0	0.000354	0.000177	0.000304	0	0	0	0.000329	0	0	0	0	0	0.001189	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Dietziaceae;Dietzia;	0.002049	0.00172	0.0018845	0.001999	0.003112	0.005212	0.001594	0.002884	0.000936	0.001265	0.001898	0.001113	0.000965	0.003898	0.002378	0.00086	0.001037	0.000683
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Gordoniaceae;Gordonia;	0.00377	0.005895	0.0048325	0.009285	0.011385	0.018267	0.0084	0.011006	0.006781	0.006477	0.005718	0.003719	0.002869	0.0016875	0.006831	0.0032255	0.004225	0.002226
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Gordoniaceae;Millisia;	0	0.000304	0.000152	0.00043	0.000481	0.00038	0.00043	0.000835	0.000506	0.000278	0.000633	0	0.000432	0.0004435	0.000506	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Gordoniaceae;Skermania;	0	0	0	0	0	0.000531	0.00038	0.000531	0	0	0	0	0	0.000468	0.000455	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Hoyosella;	0	0.000354	0.000177	0.000329	0.000354	0.00086	0.000658	0.00086	0.000708	0.00043	0.000582	0.000304	0.000381	0.039368	0.000936	0.000177	0.000354	0
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;	0.054194	0.073953	0.0640735	0.081164	0.067755	0.111423	0.118178	0.114636	0.068058	0.052802	0.082378	0.044124	0.026555	0.014264	0.078355	0.0409235	0.055813	0.026034
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;NA;Lawsonella;	0.004175	0.002581	0.003378	0.001164	0.00081	0.004402	0.003593	0.001771	0.001594	0.000961	0.001189	0.001341	0	0.000253	0.001973	0.0006325	0.000481	0.000784
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;NA;Tomitella;	0	0.000481	0.0002405	0	0.00043	0.00043	0.000304	0.000405	0.000278	0	0.000354	0	0	0.009766	0.000506	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;	0.013612	0.024541	0.0190765	0.024314	0.019304	0.026034	0.026287	0.03284	0.021202	0.015939	0.018469	0.01303	0.009419	0.013299	0.019532	0.009551	0.010044	0.009058
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;	0.012195	0.015459	0.013827	0.018975	0.015079	0.022391	0.020114	0.024921	0.015585	0.0126	0.014497	0.008096	0.006728	0.003693	0.017179	0.0092725	0.012043	0.006502
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Smaragdicoccus;	0	0.000481	0.0002405	0.00038	0.000455	0.000506	0.000481	0.000481	0	0	0.000557	0.000278	0	0.00043	0.000658	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Segniliparaceae;Segniliparus;	0.000481	0.000481	0.000481	0.000633	0.000405	0.000708	0.000633	0.000784	0.000329	0.000278	0.000278	0.000506	0.00033	0.000861	0.00086	0.0004175	0.000557	0.000278
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Tsukamurellaceae;Tsukamurella;	0.001746	0.001037	0.0013915	0.001088	0.001063	0.001746	0.001923	0.001923	0.001189	0.000911	0.001164	0.000531	0.000457	0.000798	0.001392	0.000519	0.000734	0.000304
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Williamsiaceae;Williamsia;	0.001164	0.001543	0.0013535	0.001366	0.001164	0.002151	0.001164	0.001847	0.00129	0.000683	0.001037	0.001063	0.00033	0.0012275	0.001139	0.000595	0.000633	0.000557
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Cryptosporangiaceae;Cryptosporangium;	0.001164	0.001796	0.00148	0.001898	0.00124	0.002606	0.002252	0.004175	0.002049	0.001366	0.001417	0.001265	0.001041	0.0078705	0.002125	0.0010375	0.001341	0.000734
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia;	0.008046	0.012473	0.0102595	0.012903	0.01012	0.015509	0.016875	0.02105	0.009159	0.006629	0.011233	0.006781	0.005103	0.0028805	0.0147	0.0060975	0.007261	0.004934
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans;	0.000329	0.00081	0.0005695	0.00043	0.000633	0.000557	0.000759	0.000961	0	0.000405	0	0	0	0.000835	0.000658	0.000291	0.000582	0
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;Sporichthya;	0.00038	0.00129	0.000835	0.000961	0.000582	0.001569	0.00124	0.00172	0.000784	0.000734	0.000531	0.000582	0.000559	0.002114	0.00167	0.0008225	0.001265	0.00038
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Blastococcus;	0.002404	0.003188	0.002796	0.003593	0.003163	0.005389	0.005085	0.005819	0.004605	0.002783	0.002935	0.001948	0.00132	0.0034305	0.003669	0.001556	0.00167	0.001442
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;	0.004908	0.007717	0.0063125	0.008349	0.004175	0.00716	0.008956	0.008931	0.006831	0.005009	0.006426	0.003542	0.001676	0.0018375	0.005541	0.002201	0.002353	0.002049
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Modestobacter;	0.001872	0.00253	0.002201	0.002353	0.002226	0.002657	0.002328	0.003795	0.0021	0.001189	0.002151	0.001695	0.000965	0.0013555	0.001999	0.000759	0.000911	0.000607
Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces;	0.001214	0.00172	0.001467	0.001569	0.002049	0.002176	0.002176	0.002935	0.001594	0.001012	0.001366	0.000734	0.000685	0.0005195	0.001746	0.0008725	0.001037	0.000708
Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;Haloglycomyces;	0	0	0	0	0	0.00043	0	0.000329	0	0	0	0	0	0.000405	0.000354	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;Stackebrandtia;	0	0.000557	0.0002785	0.000506	0.000278	0.000734	0.000683	0.001012	0.00043	0.000329	0.000354	0	0	0.001594	0.00081	0.000152	0	0.000304
Bacteria;Actinobacteria;Actinobacteria;Jiangellales;Jiangellaceae;Jiangella;	0.001619	0.002758	0.0021885	0.002657	0.002049	0.003896	0.003846	0.00425	0.002707	0.004731	0.002657	0.001063	0.001828	0.0014835	0.003188	0.00129	0.001872	0.000708
Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Angustibacter;	0.000304	0.000582	0.000443	0.000481	0.000278	0.001139	0.000633	0.001037	0.00043	0	0.00043	0	0	0.0006325	0.001139	0.0005945	0.000759	0.00043
Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus;	0.000354	0.00038	0.000367	0.000405	0.000329	0.000734	0.000759	0.001214	0	0	0.000354	0	0	0.0004175	0.001265	0.0005185	0.000607	0.00043
Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Quadrisphaera;	0.000506	0.000582	0.000544	0.001088	0.000708	0.000784	0.001139	0.00086	0.001139	0.000759	0.000759	0	0.000406	0.0005445	0.000835	0.000342	0.00038	0.000304
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Beutenbergiaceae;Beutenbergia;	0.000278	0.000759	0.0005185	0.000658	0.000911	0.000531	0.000506	0.000658	0.000278	0.000304	0.000354	0	0	0.0002405	0.000683	0.000152	0.000304	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Bogoriellaceae;Georgenia;	0.000354	0.000886	0.00062	0	0.000557	0.000506	0	0.00038	0	0	0.000304	0	0	0.001379	0.000481	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;	0.001366	0.002226	0.001796	0.002505	0.001796	0.00296	0.003061	0.003567	0.002226	0.001392	0.002252	0.001392	0.000889	0.001039	0.002758	0.001417	0.001999	0.000835
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Actinotalea;	0.000304	0.000506	0.000405	0.000835	0.000481	0.000936	0.001139	0.001645	0.000784	0.000633	0.000506	0	0	0.0047185	0.001189	0.0002025	0.000405	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;	0.004756	0.007312	0.006034	0.00797	0.005566	0.009083	0.010019	0.011765	0.007793	0.005364	0.006603	0.003795	0.003123	0.00208	0.009437	0.0035295	0.004352	0.002707
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Oerskovia;	0.000354	0.000557	0.0004555	0.000886	0.000481	0.00081	0.000835	0.000759	0.000784	0.000506	0.000734	0.000329	0	0.00019	0.001037	0.0001645	0	0.000329
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Paraoerskovia;	0.000304	0	0.000152	0	0	0.000481	0	0.000455	0	0.000354	0.000708	0	0	0.0017585	0.00038	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Demequinaceae;Demequina;	0.001113	0.001872	0.0014925	0.002226	0.001822	0.003669	0.002328	0.004048	0.001316	0.001164	0.00167	0.000911	0.001219	0.0018115	0.003517	0.0015815	0.002024	0.001139
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Demequinaceae;Lysinimicrobium;	0.001189	0.001467	0.001328	0.001822	0.001746	0.002479	0.001898	0.002606	0.001265	0.000911	0.001569	0.000734	0.00099	0.001659	0.002404	0.000658	0.000987	0.000329
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;	0.001948	0.002277	0.0021125	0.002783	0.00334	0.004048	0.004832	0.004883	0.004225	0.00167	0.00334	0.001923	0.00066	0.00033	0.002328	0.0009105	0.001113	0.000708
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Dermabacter;	0	0.000304	0.000152	0	0	0	0.000278	0.000455	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Devriesea;	0	0	0	0	0	0.000354	0	0	0	0	0	0	0	0.000291	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermacoccaceae;Branchiibius;	0	0.000531	0.0002655	0.000278	0	0.000582	0.00043	0.00086	0	0	0	0	0	0.00019	0.000582	0.00019	0.00038	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermacoccaceae;Demetria;	0	0.000354	0.000177	0.00043	0.000329	0.000481	0.00081	0.000683	0	0	0	0	0	0.000607	0.00038	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermacoccaceae;Dermacoccus;	0.000405	0.000633	0.000519	0.00043	0.00081	0.000658	0.000633	0.00129	0	0	0	0	0	0.0005185	0.001214	0.000291	0.000582	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermacoccaceae;Kytococcus;	0.000506	0.000633	0.0005695	0.000835	0.000531	0.001113	0.001063	0.001341	0.000658	0.000506	0.000683	0.000354	0.00033	0.000633	0.001037	0.0002655	0.000531	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermacoccaceae;Luteipulveratus;	0.000304	0.000708	0.000506	0.000633	0.000784	0.00081	0.00081	0.001493	0.000708	0	0.00038	0	0.00033	0.0003925	0.000936	0.0004175	0.000455	0.00038
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermatophilaceae;Austwickia;	0.000557	0.001139	0.000848	0.00043	0	0.00081	0.000405	0.000784	0.000531	0.00043	0.000557	0.001645	0	0.000253	0.000455	0.0004685	0.00038	0.000557
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermatophilaceae;Dermatophilus;	0	0	0	0.000278	0	0	0.000329	0.000329	0	0	0	0	0	0.000253	0.000506	0.000152	0.000304	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermatophilaceae;Kineosphaera;	0.000329	0.000633	0.000481	0.000658	0.000658	0.000784	0.000557	0.00086	0.000582	0	0	0	0	0.0005315	0.000506	0.000215	0.00043	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermatophilaceae;Mobilicoccus;	0.000481	0.000911	0.000696	0.000759	0.000557	0.000683	0.000506	0.000936	0	0	0	0.00038	0.000279	0.0005065	0.001063	0.000405	0.000481	0.000329
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermatophilaceae;Piscicoccus;	0	0.000708	0.000354	0.000835	0.00038	0.001012	0.000835	0.001113	0	0.000329	0.000607	0.000278	0	0.000645	0.000734	0.000291	0.000278	0.000304
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Arsenicicoccus;	0.000633	0.000734	0.0006835	0.00129	0.00086	0.001265	0.00129	0.001214	0.001214	0.001467	0.000784	0.000304	0.000381	0.000431	0.00129	0.0003795	0.000455	0.000304
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Humibacillus;	0.000405	0.000582	0.0004935	0.000506	0	0.000557	0.00043	0.000405	0.000405	0	0.000278	0.000278	0.000355	0.000962	0.000481	0.0001645	0.000329	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Intrasporangium;	0.001113	0.001417	0.001265	0.001113	0.001214	0.001619	0.001594	0.002606	0.000886	0.000405	0.000835	0.000607	0.00066	0.0020755	0.001569	0.000645	0.000835	0.000455
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Janibacter;	0.002302	0.001923	0.0021125	0.00253	0.005844	0.007489	0.002935	0.004731	0.002075	0.001392	0.001543	0.001366	0.000863	0.0012285	0.003491	0.0012525	0.001594	0.000911
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Knoellia;	0.001265	0.001417	0.001341	0.001594	0.001594	0.002555	0.001543	0.002758	0.001189	0.001012	0.001012	0.000759	0.000508	0.000659	0.001594	0.000835	0.000987	0.000683
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Kribbia;	0	0.000304	0.000152	0.000354	0.000329	0.000455	0.00038	0.000506	0	0	0	0	0	0.000152	0.00081	0.00019	0.00038	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Monashia;	0.000405	0.000481	0.000443	0	0.000304	0.000354	0.000405	0.000683	0.000304	0	0	0	0	0.000544	0.000304	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinimicrobium;	0.00086	0.001139	0.0009995	0.001189	0.001594	0.002859	0.001012	0.001645	0.000936	0.00038	0.000886	0.000936	0.000279	0.001708	0.001088	0.0007085	0.000835	0.000582
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Phycicoccus;	0.001822	0.002302	0.002062	0.003441	0.003238	0.004428	0.003896	0.005515	0.003011	0.002707	0.002657	0.001392	0.001244	0.001343	0.003137	0.0014925	0.002049	0.000936
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Serinicoccus;	0.00124	0.001088	0.001164	0.001442	0.001392	0.002555	0.001822	0.002555	0.001139	0.00038	0.000708	0.000557	0.000508	0.000646	0.001442	0.000708	0.000708	0.000708
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Terrabacter;	0.000607	0.000759	0.000683	0.000708	0.00081	0.000911	0.000708	0.001493	0.00043	0.000304	0.000607	0	0	0.0006325	0.000784	0.00019	0.00038	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Terracoccus;	0	0	0	0	0	0.000481	0	0	0	0	0	0	0	0.0025555	0.001265	0.0002785	0	0.000557
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Tetrasphaera;	0.001847	0.002404	0.0021255	0.002226	0.002555	0.003542	0.003922	0.005288	0.002581	0.001316	0.002302	0.001113	0.001219	0.001027	0.005111	0.0018975	0.002606	0.001189
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Jonesiaceae;Jonesia;	0.000354	0.000481	0.0004175	0.00043	0	0.000455	0.000329	0.000734	0.000304	0	0.00043	0.000304	0	0.0004805	0.000835	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Agreia;	0.000455	0.000683	0.000569	0.000455	0	0.000835	0.000557	0.000961	0	0	0	0	0	0.0010755	0.000961	0.000544	0.000784	0.000304
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Agrococcus;	0.001214	0.001543	0.0013785	0.001695	0.001796	0.002555	0.001645	0.002581	0.001771	0.001493	0.001898	0.002808	0.00066	0.0020125	0.002151	0.00081	0.000886	0.000734
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces;	0.00124	0.002581	0.0019105	0.002884	0.002176	0.002834	0.003163	0.00334	0.002429	0.001847	0.002732	0.001139	0.000889	0.0013175	0.003365	0.001442	0.001948	0.000936
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Aurantimicrobium;	0.000506	0.001012	0.000759	0.000405	0.000531	0.001063	0.000329	0.00124	0	0	0	0	0	0.0023025	0.001746	0.0022895	0.004225	0.000354
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus Aquiluna;	0.002226	0.000734	0.00148	0.001923	0.002302	0.005769	0.002606	0.005541	0.000531	0	0.000987	0	0.001041	0.0008875	0.004605	0.0014295	0.002328	0.000531
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Clavibacter;	0.00043	0.000481	0.0004555	0.001012	0.001063	0.001113	0.000481	0.001341	0.000633	0.00043	0.00043	0	0	0	0.000734	0.0002025	0.000405	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Cnuibacter;	0	0	0	0.000304	0	0.000304	0.000329	0.00038	0.000354	0.000329	0	0	0	0.000936	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Cryobacterium;	0.000911	0.001695	0.001303	0.001037	0.000784	0.001847	0.00167	0.002302	0.000987	0.001037	0.001189	0.000658	0.000609	0.0019615	0.001872	0.00081	0.00124	0.00038
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;	0.002176	0.003416	0.002796	0.003264	0.002024	0.003213	0.002555	0.00425	0.00172	0.001872	0.003112	0.001164	0.001396	0.001495	0.003314	0.0013155	0.001619	0.001012
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Frigoribacterium;	0.000784	0.001063	0.0009235	0.001265	0.000936	0.00172	0.001543	0.001822	0.001063	0.000911	0.000784	0.00043	0.000482	0.0006585	0.001594	0.0006195	0.000784	0.000455
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Frondihabitans;	0.000278	0.000557	0.0004175	0.000481	0.000304	0.000911	0.00043	0.00043	0.000304	0	0	0	0	0.000177	0.000835	0.0004935	0.000658	0.000329
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Glaciibacter;	0	0.000304	0.000152	0	0.000304	0	0.000329	0.000354	0	0	0	0	0	0	0.000354	0.000139	0.000278	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Gryllotalpicola;	0	0	0	0.000354	0	0.000455	0.00038	0.000987	0	0	0	0	0	0.0002655	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Gulosibacter;	0.000455	0.000354	0.0004045	0.000557	0.00038	0.000633	0.000329	0.000708	0.00043	0.000405	0.000481	0	0	0.0004555	0.000531	0.000139	0.000278	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Herbiconiux;	0.000354	0.000582	0.000468	0.00043	0.000354	0.000658	0.00043	0.001113	0	0	0	0	0	0.0001645	0.000911	0.0002275	0.000455	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Humibacter;	0	0	0	0	0	0.000329	0.000304	0.000481	0	0	0	0	0	0.0017205	0.000329	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Leifsonia;	0.001847	0.003036	0.0024415	0.002985	0.002429	0.003314	0.003061	0.005212	0.002302	0.001923	0.001417	0.00124	0.001422	0.002052	0.003441	0.001872	0.002302	0.001442
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter;	0.00167	0.001973	0.0018215	0.001771	0.00167	0.003137	0.001872	0.003593	0.001316	0.00086	0.001037	0.00086	0.000762	0.009464	0.002682	0.001366	0.001796	0.000936
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;	0.013182	0.017584	0.015383	0.014244	0.017584	0.021075	0.015585	0.021151	0.01179	0.007666	0.01222	0.008324	0.005001	0.0026905	0.018166	0.0075395	0.009741	0.005338
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microcella;	0.000278	0	0.000139	0.000354	0	0.000481	0	0.000506	0	0	0	0	0	0	0.00038	0.0002025	0.000405	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microterricola;	0	0.000329	0.0001645	0.000278	0	0.000329	0.000506	0.000506	0.000354	0	0	0	0	0.0005315	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Mycetocola;	0.000304	0.000633	0.0004685	0.00038	0.000304	0.000708	0.000557	0.00086	0.000405	0	0.000329	0	0.000305	0.0003295	0.001063	0.000443	0.000506	0.00038
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Okibacterium;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291	0.000354	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Plantibacter;	0.00038	0	0.00019	0.000278	0.00038	0.000531	0.000582	0.000658	0.000354	0	0	0	0	0.0008475	0.000582	0.000152	0	0.000304
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Pseudoclavibacter;	0.000734	0.00129	0.001012	0.001063	0.000961	0.001442	0.000835	0.001796	0.000759	0.001063	0.000961	0.000405	0.000533	0.001076	0.001695	0.000405	0.00081	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Rathayibacter;	0.000835	0.00172	0.0012775	0.001214	0.000987	0.001619	0.001341	0.002049	0.001341	0.001316	0.00124	0.000708	0.000762	0.0054285	0.001619	0.0006325	0.000835	0.00043
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Rhodoluna;	0.00081	0.001088	0.000949	0.000734	0.001847	0.002581	0.001063	0.004934	0.000329	0	0.000531	0	0.001472	0.0010395	0.010095	0.009285	0.017887	0.000683
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Yonghaparkia;	0	0.000354	0.000177	0.000278	0	0.000481	0.00043	0.000607	0.000278	0	0	0	0	0.0002275	0.000607	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Acaricomes;	0	0	0	0.000329	0	0	0	0.000506	0.000354	0.000607	0.000304	0	0	0.0072105	0.000455	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;	0.009437	0.012701	0.011069	0.013485	0.012802	0.017204	0.013182	0.01895	0.009488	0.005769	0.009209	0.005693	0.005281	0.0026405	0.014421	0.006439	0.008096	0.004782
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Citricoccus;	0	0.000304	0.000152	0.000278	0	0.000633	0.00043	0.000607	0.000278	0	0	0	0	0.000177	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Enteractinococcus;	0	0	0	0.000278	0	0.000304	0	0	0	0	0	0	0	0	0.000354	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Glutamicibacter;	0	0.000304	0.000152	0.000329	0	0	0	0	0	0	0.000455	0	0	0.0001645	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Haematomicrobium;	0	0.000329	0.0001645	0.000329	0	0.000278	0.000329	0.000304	0	0	0	0	0	0.001733	0.000329	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;	0.003972	0.003188	0.00358	0.00635	0.007489	0.00845	0.010044	0.008982	0.003694	0.002732	0.004124	0.00291	0.001422	0.0014195	0.003466	0.001341	0.001822	0.00086
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;	0.000835	0.00081	0.0008225	0.001366	0.001442	0.001316	0.001872	0.002707	0.000987	0.000607	0.001341	0.000557	0.000381	0.0001905	0.001417	0.0004175	0.000531	0.000304
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Neomicrococcus;	0	0	0	0	0	0	0.000304	0.000354	0	0	0	0	0	0.000835	0	0	0	0
