geneID	Acir.mT19_11-3-1-1	Acir.mT19_11-3-1-2	Acir.mT19_11-3-2-1	Acir.mT19_11-3-2-2	Acir.mT19_11-3-3-1	Acir.mT19_11-3-3-2	Acir.mT19_12-4-1-1	Acir.mT19_12-4-1-2	Acir.mT19_12-4-2-1	Acir.mT19_12-4-2-2	Acir.mT19_12-4-3-1	Acir.mT19_12-4-3-2	Acir.mT19_6-15-1-1	Acir.mT19_6-15-1-2	Acir.mT19_6-15-2-1	Acir.mT19_6-15-2-2	Acir.mT19_6-15-3-1	Acir.mT19_6-15-3-2	Acir.mT19_7-23-1-1	Acir.mT19_7-23-1-2	Acir.mT19_7-23-2-1	Acir.mT19_7-23-2-2	Acir.mT19_7-23-3-1	Acir.mT19_7-23-3-2	Acir.mT19_9-10-1-1	Acir.mT19_9-10-1-2	Acir.mT19_9-10-2-1	Acir.mT19_9-10-2-2	Acir.mT19_9-10-3-1	Acir.mT19_9-10-3-2	Acir.mT19_9-29-1-1	Acir.mT19_9-29-1-2	Acir.mT19_9-29-2-1	Acir.mT19_9-29-2-2	Acir.mT19_9-29-3-1	Acir.mT19_9-29-3-2
ACIR310F_RS25480_ACIR310F_RS25480	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103000_ACIR310F_RS0103000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26055_ACIR310F_RS26055	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS24085_ACIR310F_RS24085	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100035_upp	0.00	0.00	79.28	0.00	236.73	167.01	198.39	0.00	225.65	561.72	313.35	345.25	1052.92	0.00	0.00	0.00	0.00	217.44	0.00	0.00	349.06	156.39	272.05	75.78	126.16	131.96	1623.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115200_ACIR310F_RS0115200	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107825_ACIR310F_RS0107825	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116025_ACIR310F_RS0116025	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26560_ACIR310F_RS26560	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25855_ACIR310F_RS25855	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116230_ACIR310F_RS0116230	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	70.74	0.00	41.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118470_fusA	329.52	1095.69	521.37	625.09	597.55	556.21	422.42	330.29	495.34	342.55	357.84	476.89	684.78	8.14	5.21	822.83	0.00	271.22	311.14	0.00	285.16	181.55	960.35	546.00	929.84	883.44	97.00	626.94	0.00	0.00	0.00	0.00	0.00	712.25	0.00	0.00
ACIR310F_RS0103735_ACIR310F_RS0103735	0.00	0.00	367.87	0.00	50.95	57.13	0.00	0.00	172.27	165.54	93.70	164.71	0.00	0.00	0.00	0.00	0.00	227.21	0.00	0.00	303.76	264.16	210.66	235.28	208.79	252.36	0.00	512.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119690_ACIR310F_RS0119690	0.00	0.00	0.00	0.00	0.00	106.07	0.00	0.00	0.00	0.00	0.00	40.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107005_ACIR310F_RS0107005	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.19	3.74	5.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.14	13.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117940_ACIR310F_RS0117940	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.92	0.00	8.47	21.82	0.00	0.00	0.00	0.00	0.00	130.12	0.00	0.00	50.17	66.42	326.26	0.00	41.08	42.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115525_ACIR310F_RS0115525	0.00	0.00	0.00	0.00	27.95	96.77	0.00	0.00	174.39	129.06	148.41	124.80	0.00	0.00	0.00	0.00	0.00	86.68	0.00	0.00	62.80	69.23	132.26	224.11	338.20	177.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116100_ACIR310F_RS0116100	0.00	597.62	0.00	0.00	36.33	0.00	0.00	0.00	12.70	13.30	66.44	92.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	59.12	23.51	84.22	0.00	138.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112080_ACIR310F_RS0112080	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.91	10.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.27	0.00	0.00	49.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100820_ACIR310F_RS0100820	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118225_ACIR310F_RS0118225	0.00	0.00	0.00	0.00	15.96	17.93	0.00	0.00	63.55	28.73	60.88	57.38	135.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.80	26.03	37.86	24.69	50.24	52.66	133.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS22730_ACIR310F_RS22730	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113500_ACIR310F_RS0113500	374.76	226.43	741.26	422.00	387.66	348.06	0.00	0.00	313.78	425.47	438.29	446.74	278.30	0.00	29.54	267.07	0.00	620.38	272.07	0.00	254.71	243.01	473.30	559.81	297.70	216.71	551.24	178.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS20995_ACIR310F_RS20995	0.00	0.00	0.00	0.00	4.29	2.75	139.00	0.00	8.91	12.35	12.40	29.62	0.00	0.00	0.00	0.00	0.00	10.28	0.00	0.00	3.55	0.00	0.00	13.26	10.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26530_ACIR310F_RS26530	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109190_ACIR310F_RS0109190	0.00	0.00	891.45	0.00	85.98	0.00	0.00	0.00	40.38	21.24	67.06	7.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.46	67.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110100_ACIR310F_RS0110100	0.00	0.00	0.00	0.00	6.51	4.17	0.00	0.00	36.11	4.70	15.39	34.01	0.00	0.00	0.00	0.00	0.00	0.00	213.60	0.00	93.43	120.12	10.25	40.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	612.45
ACIR310F_RS0111565_ACIR310F_RS0111565	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	69.71	0.00	25.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.05	51.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113410_ACIR310F_RS0113410	0.00	0.00	0.00	1502.23	1285.10	738.25	0.00	0.00	187.14	133.60	744.57	868.97	0.00	0.00	0.00	0.00	0.00	3601.30	3555.91	0.00	1587.65	2381.45	2316.02	699.66	1564.06	1615.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116875_ACIR310F_RS0116875	0.00	0.00	0.00	0.00	35.46	22.31	0.00	0.00	0.00	79.46	45.95	101.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	141.42	53.02	53.34	0.00	90.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS27095_ACIR310F_RS27095	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104395_ACIR310F_RS0104395	0.00	0.00	0.00	0.00	3.83	4.91	0.00	0.00	23.85	27.56	3.02	20.12	129.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.84	19.15	18.16	35.54	48.19	40.41	128.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104220_ACIR310F_RS0104220	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114650_ACIR310F_RS0114650	0.00	0.00	0.00	93.75	27.97	35.83	0.00	392.15	29.11	45.47	69.79	109.52	355.05	0.00	0.00	0.00	0.00	66.37	0.00	0.00	50.74	33.40	99.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113720_ileS	0.00	140.31	0.00	0.00	26.36	59.93	0.00	0.00	58.88	55.35	52.32	75.44	34.36	0.00	0.00	0.00	0.00	90.65	0.00	264.42	72.66	77.25	77.20	56.68	96.89	69.51	136.64	55.21	0.00	0.00	0.00	0.00	0.00	125.82	0.00	0.00
ACIR310F_RS0106340_rsmG	0.00	0.00	0.00	0.00	52.42	40.20	1173.51	0.00	80.21	129.30	90.72	183.02	0.00	0.00	0.00	0.00	0.00	12.28	0.00	0.00	24.10	45.43	16.40	0.00	26.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108180_ACIR310F_RS0108180	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104145_ACIR310F_RS0104145	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.77	125.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	197.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114890_ACIR310F_RS0114890	0.00	0.00	0.00	0.00	26.47	22.58	0.00	0.00	55.18	76.68	50.95	84.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	24.69	9.57	13.84	54.07	89.15	116.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21715_ACIR310F_RS21715	0.00	0.00	0.00	0.00	51.06	74.32	0.00	0.00	18.85	24.50	42.10	43.36	173.03	0.00	0.00	0.00	0.00	184.18	0.00	0.00	37.22	42.21	21.55	42.18	51.42	161.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101045_cobU	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	108.41	8.62	17.77	0.00	0.00	53.64	0.00	0.00	0.00	0.00	0.00	0.00	14.24	0.00	0.00	0.00	131.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109360_ACIR310F_RS0109360	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26850_ACIR310F_RS26850	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112250_ACIR310F_RS0112250	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105335_ACIR310F_RS0105335	0.00	0.00	0.00	0.00	3.57	13.77	0.00	0.00	12.37	5.15	17.87	14.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.14	8.55	0.00	22.14	9.00	28.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116415_ACIR310F_RS0116415	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117205_ACIR310F_RS0117205	0.00	0.00	0.00	0.00	0.00	20.34	0.00	0.00	136.78	48.04	50.26	92.66	1085.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	196.33	41.44	48.78	0.00	495.97	258.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111120_ACIR310F_RS0111120	5043.47	0.00	0.00	0.00	475.59	713.09	0.00	0.00	678.49	359.71	465.93	506.88	0.00	0.00	63.44	0.00	0.00	987.59	0.00	0.00	232.27	100.93	421.79	677.86	490.59	509.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104780_ACIR310F_RS0104780	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS27005_secE	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112845_ACIR310F_RS0112845	0.00	0.00	0.00	0.00	6.13	35.35	0.00	0.00	34.00	22.12	25.76	18.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.35	17.30	57.94	0.00	0.00	0.00	0.00	164.50	0.00	0.00	0.00	0.00	0.00	739.26	0.00	0.00
ACIR310F_RS22800_ACIR310F_RS22800	0.00	0.00	0.00	0.00	93.22	171.82	0.00	0.00	0.00	0.00	71.45	44.73	0.00	0.00	0.00	0.00	0.00	616.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103495_ACIR310F_RS0103495	0.00	0.00	0.00	0.00	32.01	40.92	0.00	0.00	29.70	0.00	27.98	43.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.28	20.81	66.77	65.14	53.97	112.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS24400_ACIR310F_RS24400	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105675_ACIR310F_RS0105675	415.41	0.00	0.00	0.00	99.62	261.64	1767.78	913.32	469.84	417.85	612.24	497.59	374.29	0.00	18.74	1303.67	968.19	349.43	537.99	0.00	288.82	369.17	328.73	405.07	727.88	468.68	0.00	584.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23715_ACIR310F_RS23715	0.00	0.00	0.00	0.00	3.31	0.00	0.00	0.00	0.00	2.38	1.74	2.75	0.00	0.00	0.00	0.00	0.00	87.57	0.00	0.00	2.19	2.16	26.20	20.51	0.00	8.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS22370_ACIR310F_RS22370	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105960_ACIR310F_RS0105960	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101485_ACIR310F_RS0101485	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.79	0.00	11.39	11.94	101.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS24115_ACIR310F_RS24115	0.00	0.00	0.00	0.00	82.27	202.74	0.00	0.00	0.00	0.00	42.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	75.74	206.54	117.35	449.30	0.00	221.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0102630_ACIR310F_RS0102630	315.53	0.00	0.00	0.00	66.95	5.36	0.00	0.00	46.50	72.69	52.73	25.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.05	29.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113345_ACIR310F_RS0113345	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106360_ACIR310F_RS0106360	0.00	0.00	0.00	0.00	0.00	97.85	0.00	0.00	289.90	209.35	140.87	190.75	868.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	74.81	121.75	0.00	76.35	197.30	205.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108745_ACIR310F_RS0108745	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.04	24.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	84.88	0.00	0.00	1335.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111275_ACIR310F_RS0111275	0.00	0.00	0.00	0.00	26.99	0.00	0.00	0.00	0.00	39.30	3.53	21.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106985_ACIR310F_RS0106985	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	37.94	0.00	13.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115040_cas4	0.00	0.00	0.00	0.00	0.00	17.75	0.00	0.00	0.00	0.00	29.15	15.08	0.00	0.00	0.00	0.00	0.00	32.22	0.00	0.00	0.00	3.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103985_ilvD	0.00	251.13	0.00	492.84	167.80	105.38	0.00	0.00	131.32	133.91	207.30	246.32	308.99	0.00	0.00	296.06	0.00	170.89	392.32	0.00	106.31	103.15	98.12	124.23	367.36	269.55	855.89	197.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115325_ACIR310F_RS0115325	387.13	0.00	394.50	0.00	412.07	335.82	988.84	0.00	200.62	89.67	178.31	227.71	0.00	0.00	0.00	0.00	0.00	229.49	0.00	0.00	179.37	220.98	290.22	471.99	338.57	381.58	0.00	2180.95	0.00	0.00	0.00	0.00	0.00	604.19	0.00	0.00
ACIR310F_RS0119615_folE	0.00	0.00	211.70	294.11	66.41	113.14	0.00	0.00	154.05	176.78	162.49	238.24	561.43	0.00	0.00	0.00	0.00	116.48	0.00	0.00	81.74	112.67	103.81	135.02	83.99	58.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110375_gloB	0.00	0.00	0.00	0.00	29.22	12.46	0.00	0.00	20.31	49.42	53.65	34.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2459.16	12.81	6.33	0.00	0.00	49.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21260_ACIR310F_RS21260	7889.01	4215.79	11342.45	11848.78	11523.76	6228.09	5740.67	6298.06	11772.42	10345.59	7645.17	8361.61	11367.30	19.63	58.82	1717.88	212.59	5095.30	3703.42	1157.85	3057.11	2492.70	6659.14	6482.93	8955.01	10482.31	6157.02	8542.55	0.00	0.00	73.64	0.00	1220.23	2590.79	0.00	0.00
ACIR310F_RS0102075_ACIR310F_RS0102075	0.00	0.00	0.00	0.00	40.91	90.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0102460_ACIR310F_RS0102460	335.11	0.00	0.00	0.00	4.41	11.33	0.00	0.00	15.29	3.18	45.28	30.49	74.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.38	5.76	13.95	0.00	66.72	46.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107870_ACIR310F_RS0107870	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.70	50.68	0.00	30.15	0.00	0.00	0.00	3237.88	0.00	0.00	0.00	0.00	141.12	156.48	64.96	0.00	35.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116570_rplA	0.00	0.00	623.68	505.52	467.25	479.07	0.00	0.00	619.97	378.58	643.85	799.70	0.00	0.00	36.85	0.00	0.00	406.87	0.00	0.00	130.21	181.24	441.77	762.51	549.61	805.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103330_ACIR310F_RS0103330	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.66	43.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	63.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115705_ACIR310F_RS0115705	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117230_lptC	0.00	0.00	0.00	0.00	26.23	74.00	254.53	445.00	112.69	34.04	75.84	65.10	88.82	0.00	0.00	0.00	0.00	106.48	43.20	0.00	84.09	83.21	41.39	16.19	39.66	41.55	0.00	282.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
